224,JR肥薩線(吉松～隼人)
225,JR宮崎空港線
226,JR日南線
227,JR吉都線
228,JR指宿枕崎線
229,東武東上線
230,東武伊勢崎線
231,東武日光線
232,東武野田線
233,東武亀戸線
234,東武大師線
235,東武越生線
236,東武宇都宮線
237,東武鬼怒川線
238,東武佐野線
239,東武桐生線
240,東武小泉線
241,西武池袋線
242,西武秩父線
243,西武有楽町線
244,西武豊島線
245,西武狭山線
246,西武山口線
247,西武新宿線
248,西武拝島線
249,西武西武園線
250,西武国分寺線
251,西武多摩湖線
252,西武多摩川線
253,京成本線
254,京成押上線
255,京成金町線
256,京成千葉線
257,京成千原線
258,京成成田空港線
259,京王線
260,京王相模原線
261,京王高尾線
262,京王競馬場線
263,京王動物園線
264,京王井の頭線
265,京王新線
266,小田急小田原線
267,小田急江ノ島線
268,小田急多摩線
269,東急東横線
270,東急目黒線
271,東急田園都市線
272,東急大井町線
273,東急池上線
274,東急多摩川線
275,東急世田谷線
276,東急こどもの国線
277,京急本線
278,京急空港線
279,京急大師線
280,京急逗子線
281,京急久里浜線
282,東京メトロ銀座線
283,東京メトロ丸ノ内線
284,東京メトロ日比谷線
285,東京メトロ東西線
286,東京メトロ千代田線
287,東京メトロ有楽町線
288,東京メトロ半蔵門線
289,東京メトロ南北線
290,東京メトロ副都心線
291,相鉄本線
292,相鉄いずみ野線
293,名鉄名古屋本線
294,名鉄豊川線
295,名鉄西尾線
296,名鉄蒲郡線
297,名鉄三河線
298,名鉄豊田線
299,名鉄空港線
300,名鉄常滑線
301,名鉄河和線
302,名鉄知多新線
303,名鉄築港線
304,名鉄瀬戸線
305,名鉄津島線
306,名鉄尾西線
307,名鉄犬山線
308,名鉄各務原線
309,名鉄広見線
310,名鉄小牧線
311,名鉄モンキーパークモノレール線
312,名鉄竹鼻線
313,名鉄羽島線
314,近鉄難波線
315,近鉄橿原線
316,近鉄南大阪線
317,近鉄養老線
318,近鉄大阪線
319,近鉄伊賀線
320,近鉄吉野線
321,近鉄湯の山線
322,近鉄山田線
323,近鉄鳥羽線
324,近鉄天理線
325,近鉄道明寺線
326,内部線
327,八王子線
328,近鉄志摩線
329,近鉄生駒線
330,近鉄田原本線
331,近鉄御所線
332,近鉄鈴鹿線
333,近鉄奈良線
334,近鉄信貴線
335,近鉄長野線
336,近鉄けいはんな線
337,近鉄西信貴鋼索線
338,近鉄京都線
339,近鉄生駒鋼索線
340,近鉄名古屋線
341,南海本線
342,南海空港線
343,南海和歌山港線
344,南海高師浜線
345,南海加太線
346,南海多奈川線
347,南海高野線
348,南海高野山ケーブル
349,南海汐見橋線
350,京阪本線
351,京阪宇治線
352,京阪交野線
353,京阪鴨東線
354,京阪鋼索線
355,京阪石山坂本線
356,京阪京津線
357,京阪中之島線
358,阪急神戸本線
359,阪急宝塚本線
360,阪急京都本線
361,阪急今津線
362,阪急甲陽線
363,阪急伊丹線
364,阪急箕面線
365,阪急千里線
366,阪急嵐山線
367,阪神本線
368,阪神なんば線
369,阪神武庫川線
370,西鉄天神大牟田線
371,西鉄太宰府線
372,西鉄甘木線
373,西鉄貝塚線
374,札幌市営地下鉄東西線
375,札幌市営地下鉄南北線
376,札幌市営地下鉄東豊線
377,札幌市電山鼻線
378,函館市電２系統
379,函館市電５系統
380,北海道ちほく高原鉄道ふるさと銀河線
381,道南いさりび鉄道線
382,津軽鉄道線
383,弘南鉄道弘南線
384,弘南鉄道大鰐線
385,十和田観光電鉄
386,いわて銀河鉄道線
387,青い森鉄道線
388,三陸鉄道北リアス線
389,三陸鉄道リアス線
390,秋田内陸縦貫鉄道秋田内陸線
391,由利高原鉄道鳥海山ろく線
392,山形鉄道フラワー長井線
393,くりはら田園鉄道線
394,阿武隈急行線
395,仙台市営地下鉄南北線
396,仙台市営地下鉄東西線
397,福島交通飯坂線
398,会津鉄道会津線
399,仙台空港鉄道仙台空港線
400,都営大江戸線
401,都営浅草線
402,都営三田線
403,都営新宿線
404,都営都電荒川線
405,日暮里・舎人ライナー
406,秩父鉄道秩父本線
407,埼玉高速鉄道線
408,いすみ鉄道いすみ線
409,首都圏新都市鉄道つくばエクスプレス
410,みなとみらい21線
411,ゆりかもめ東京臨海新交通臨海線
412,わたらせ渓谷鐵道わたらせ渓谷線
413,山万ユーカリが丘線
414,伊豆箱根鉄道大雄山線
415,ひたちなか海浜鉄道湊線
416,横浜市高速鉄道1号線・3号線
417,横浜市高速鉄道4号線
418,横浜新都市交通金沢シーサイドライン
419,関東鉄道常総線
420,関東鉄道竜ヶ崎線
421,江ノ島電鉄線
422,埼玉新都市交通伊奈線
423,鹿島鉄道線
424,鹿島臨海鉄道大洗鹿島線
425,芝山鉄道線
426,小湊鉄道線
427,湘南モノレール
428,上信電鉄
429,上毛電気鉄道上毛線
430,新京成電鉄新京成線
431,真岡鐵道真岡線
432,千葉都市モノレール１号線
433,千葉都市モノレール２号線
434,流鉄流山線
435,多摩都市モノレール線
436,銚子電気鉄道線
437,東京モノレール羽田空港線
438,東京臨海高速鉄道りんかい線
439,東葉高速鉄道東葉高速線
440,箱根登山鉄道鉄道線
441,北総鉄道北総線
442,野岩鉄道会津鬼怒川線
443,箱根登山鉄道鋼索線
444,富士急行線
445,北越急行ほくほく線
446,しなの鉄道線
447,北しなの線
448,上田電鉄別所線
449,長野電鉄長野線
450,長野電鉄屋代線
451,アルピコ交通上高地線
452,富山地鉄本線
453,富山地鉄立山線
454,富山地鉄不二越・上滝線
455,神岡鉄道神岡線
456,黒部峡谷鉄道本線
457,富山地鉄市内線
458,富山地鉄富山都心線
459,万葉線
460,富山ライトレール
461,北陸鉄道石川線
462,北陸鉄道浅野川線
463,日本海ひすいライン
464,妙高はねうまライン
465,あいの風とやま鉄道線
466,IRいしかわ鉄道株式会社
467,のと鉄道七尾線
468,えちぜん鉄道勝山永平寺線
469,えちぜん鉄道三国芦原線
470,福井鉄道福武線
471,伊豆急行線
472,伊豆箱根鉄道駿豆線
473,岳南鉄道線
474,静岡鉄道静岡清水線
475,天竜浜名湖鉄道天竜浜名湖線
476,遠州鉄道鉄道線
477,大井川鐵道大井川本線
478,大井川鐵道井川線
479,西名古屋港線
480,東海交通事業城北線
481,愛知環状鉄道線
482,東部丘陵線
483,名古屋市営地下鉄東山線
484,名古屋市営地下鉄名城線
485,名古屋市営地下鉄名港線
486,名古屋市営地下鉄鶴舞線
487,名古屋市営地下鉄桜通線
488,名古屋市営地下鉄上飯田線
489,桃花台新交通
490,豊橋鉄道渥美線
491,豊橋鉄道東田本線
492,豊橋鉄道運動公園前線
493,ガイドウェイバス志段味線
494,明知鉄道明知線
495,長良川鉄道越美南線
496,樽見鉄道樽見線
497,三岐鉄道三岐線
498,三岐鉄道北勢線
499,伊勢鉄道伊勢線
500,伊賀鉄道伊賀線
501,養老鉄道養老線
502,近江鉄道本線
503,近江鉄道多賀線
504,近江鉄道八日市線
505,信楽高原鐵道信楽線
506,嵯峨野観光線
507,叡山電鉄叡山本線
508,叡山電鉄鞍馬線
509,宮福線
510,宮豊線
511,宮舞線
512,京都市営地下鉄烏丸線
513,京都市営地下鉄東西線
514,京福電鉄嵐山本線
515,京福電鉄北野線
516,北大阪急行電鉄
517,泉北高速鉄道線
